date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/05/2014 10:55:57	new sample	BR-FL	0	1.0	       6.31e+003	BR-FL/BR	  1.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:57:36	new sample	BR	75	1.0	       8.33e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:57:36	new sample	FL	61	1.0	       6.66e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:57:36	new sample	BR-FL	14	1.0	       1.67e+005	BR-FL/BR	 20.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:06:39	new sample	BR	91	1.0	       1.01e+006	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:06:39	new sample	FL	56	1.0	       6.13e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:06:39	new sample	BR-FL	35	1.0	       3.98e+005	BR-FL/BR	 39.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:08:50	new sample	BR	34	1.0	       3.78e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:08:50	new sample	FL	29	1.0	       3.21e+005	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:08:50	new sample	BR-FL	5	1.0	       5.69e+004	BR-FL/BR	 15.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:10:44	new sample	BR	21	1.0	       2.36e+005	  	  	  7.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:10:44	new sample	FL	43	1.0	       4.74e+005	  	  	  5.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:10:44	new sample	BR-FL	-22	1.0	      -2.38e+005	BR-FL/BR	-100.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:12:26	new sample	BR	16	1.0	       1.77e+005	  	  	  5.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:12:26	new sample	FL	49	1.0	       5.39e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:12:26	new sample	BR-FL	-33	1.0	      -3.61e+005	BR-FL/BR	-204.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:13:50	new sample	BR	73	1.0	       8.15e+005	  	  	  6.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:13:50	new sample	FL	33	1.0	       3.64e+005	  	  	  5.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:13:50	new sample	BR-FL	40	1.0	       4.50e+005	BR-FL/BR	 55.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:14:56	new sample	BR	92	1.0	       1.02e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:14:56	new sample	FL	67	1.0	       7.31e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:14:56	new sample	BR-FL	25	1.0	       2.91e+005	BR-FL/BR	 28.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:17:03	new sample	BR	48	1.0	       5.29e+005	  	  	  5.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:17:03	new sample	FL	60	1.0	       6.57e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:17:03	new sample	BR-FL	-12	1.0	      -1.28e+005	BR-FL/BR	-24.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:19:01	new sample	BR	57	1.0	       6.30e+005	  	  	  5.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:19:01	new sample	FL	49	1.0	       5.38e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:19:01	new sample	BR-FL	8	1.0	       9.17e+004	BR-FL/BR	 14.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:21:05	new sample	BR	27	1.0	       3.02e+005	  	  	  6.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:21:05	new sample	FL	18	1.0	       2.03e+005	  	  	  7.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:21:05	new sample	BR-FL	9	1.0	       9.89e+004	BR-FL/BR	 32.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:22:04	new sample	BR	17	1.0	       1.91e+005	  	  	  7.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:22:04	new sample	FL	46	1.0	       5.04e+005	  	  	  4.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:22:04	new sample	BR-FL	-29	1.0	      -3.13e+005	BR-FL/BR	-164.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:23:39	new sample	BR	50	1.0	       5.54e+005	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:23:39	new sample	FL	70	1.0	       7.68e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:23:39	new sample	BR-FL	-20	1.0	      -2.14e+005	BR-FL/BR	-38.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:24:59	new sample	BR	51	1.0	       5.66e+005	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:24:59	new sample	FL	64	1.0	       7.04e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:24:59	new sample	BR-FL	-13	1.0	      -1.38e+005	BR-FL/BR	-24.4%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:26:39	new sample	BR	66	1.0	       7.33e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:26:39	new sample	FL	58	1.0	       6.34e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:26:39	new sample	BR-FL	8	1.0	       9.90e+004	BR-FL/BR	 13.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:28:14	new sample	BR	54	1.0	       6.01e+005	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:28:14	new sample	FL	54	1.0	       5.90e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:28:14	new sample	BR-FL	0	1.0	       1.09e+004	BR-FL/BR	  1.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:30:09	new sample	BR	61	1.0	       6.76e+005	  	  	  5.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:30:09	new sample	FL	51	1.0	       5.59e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:30:09	new sample	BR-FL	10	1.0	       1.16e+005	BR-FL/BR	 17.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:31:34	new sample	BR	84	1.0	       9.24e+005	  	  	  5.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:31:34	new sample	FL	69	1.0	       7.53e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:31:34	new sample	BR-FL	15	1.0	       1.71e+005	BR-FL/BR	 18.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:39:25	new sample	BR	69	1.0	       7.73e+005	  	  	  7.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:39:25	new sample	FL	47	1.0	       5.20e+005	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:39:25	new sample	BR-FL	22	1.0	       2.53e+005	BR-FL/BR	 32.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:42:18	new sample	BR	71	1.0	       7.98e+005	  	  	  7.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:42:18	new sample	FL	35	1.0	       3.89e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:42:18	new sample	BR-FL	36	1.0	       4.09e+005	BR-FL/BR	 51.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:44:00	new sample	BR	30	1.0	       3.35e+005	  	  	  7.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:44:00	new sample	FL	47	1.0	       5.16e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:44:00	new sample	BR-FL	-17	1.0	      -1.80e+005	BR-FL/BR	-53.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:45:48	new sample	BR	19	1.0	       2.12e+005	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:45:48	new sample	FL	54	1.0	       5.94e+005	  	  	  5.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:45:48	new sample	BR-FL	-35	1.0	      -3.82e+005	BR-FL/BR	-180.7%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 11:47:32	new sample	BR	45	1.0	       5.00e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 11:47:32	new sample	FL	50	1.0	       5.50e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
